workerid,trial_type,response,error,order,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.condition,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,Answer.time_in_minutes,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,reward,hitid
3,"""one_slider""",0.97,NA,4,"""prime""","""mail""","""english""","""1""","""Female""","""54""","""no""","""not sure""","""Yes""",""".50""","""3""","""Mac""",1080,1920,"""Safari""","""""","""90""",3,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""39ASUFLU6Y60P1D0H9SY5CB6ATRXEJ""","""Thu Jun 21 10:58:03 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.90655""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
3,"""one_slider""",0.95,NA,5,"""prime""","""party""","""english""","""1""","""Female""","""54""","""no""","""not sure""","""Yes""",""".50""","""3""","""Mac""",1080,1920,"""Safari""","""""","""90""",3,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""39ASUFLU6Y60P1D0H9SY5CB6ATRXEJ""","""Thu Jun 21 10:58:03 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.90655""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
3,"""one_slider""",0.96,NA,6,"""prime""","""dealership""","""english""","""1""","""Female""","""54""","""no""","""not sure""","""Yes""",""".50""","""3""","""Mac""",1080,1920,"""Safari""","""""","""90""",3,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""39ASUFLU6Y60P1D0H9SY5CB6ATRXEJ""","""Thu Jun 21 10:58:03 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.90655""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
3,"""one_slider""",0.97,NA,7,"""crit""","""inherit""","""english""","""1""","""Female""","""54""","""no""","""not sure""","""Yes""",""".50""","""3""","""Mac""",1080,1920,"""Safari""","""""","""90""",3,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""39ASUFLU6Y60P1D0H9SY5CB6ATRXEJ""","""Thu Jun 21 10:58:03 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.90655""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
4,"""practice_trial""",0.02,false,1,"""filler""","""low_right""","""English""","""2""","""Male""","""35""","""No""","""How a sentence is interpreted.""","""Yes""",""".30""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",4,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMP9QFWW2YT""","""Thu Jun 21 10:57:59 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.92825""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
4,"""practice_trial""",0.99,false,2,"""filler""","""high_right""","""English""","""2""","""Male""","""35""","""No""","""How a sentence is interpreted.""","""Yes""",""".30""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",4,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMP9QFWW2YT""","""Thu Jun 21 10:57:59 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.92825""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
4,"""one_slider""",0.95,NA,3,"""prime""","""birthday""","""English""","""2""","""Male""","""35""","""No""","""How a sentence is interpreted.""","""Yes""",""".30""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",4,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMP9QFWW2YT""","""Thu Jun 21 10:57:59 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.92825""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
4,"""one_slider""",0.87,NA,4,"""prime""","""party""","""English""","""2""","""Male""","""35""","""No""","""How a sentence is interpreted.""","""Yes""",""".30""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",4,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMP9QFWW2YT""","""Thu Jun 21 10:57:59 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.92825""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
4,"""one_slider""",0.73,NA,5,"""prime""","""mail""","""English""","""2""","""Male""","""35""","""No""","""How a sentence is interpreted.""","""Yes""",""".30""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",4,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMP9QFWW2YT""","""Thu Jun 21 10:57:59 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.92825""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
4,"""one_slider""",0.99,NA,6,"""prime""","""dealership""","""English""","""2""","""Male""","""35""","""No""","""How a sentence is interpreted.""","""Yes""",""".30""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",4,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMP9QFWW2YT""","""Thu Jun 21 10:57:59 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.92825""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
4,"""one_slider""",0.92,NA,7,"""crit""","""inherit""","""English""","""2""","""Male""","""35""","""No""","""How a sentence is interpreted.""","""Yes""",""".30""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",4,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMP9QFWW2YT""","""Thu Jun 21 10:57:59 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:03 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:03 CDT 2018""","""1.92825""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
5,"""practice_trial""",0.16,true,1,"""filler""","""low_right""","""english""","""1""","""Female""","""28""","""no""","""not sure""","""Yes""","""yes""","""2""","""Windows""",720,1280,"""Chrome""","""""","""90""",5,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTFLBK0SXF""","""Thu Jun 21 10:58:07 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:06 CDT 2018""","""0.87665""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
5,"""practice_trial""",0.88,false,2,"""filler""","""high_right""","""english""","""1""","""Female""","""28""","""no""","""not sure""","""Yes""","""yes""","""2""","""Windows""",720,1280,"""Chrome""","""""","""90""",5,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTFLBK0SXF""","""Thu Jun 21 10:58:07 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:06 CDT 2018""","""0.87665""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
5,"""one_slider""",0.24,NA,3,"""prime""","""mail""","""english""","""1""","""Female""","""28""","""no""","""not sure""","""Yes""","""yes""","""2""","""Windows""",720,1280,"""Chrome""","""""","""90""",5,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTFLBK0SXF""","""Thu Jun 21 10:58:07 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:06 CDT 2018""","""0.87665""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
5,"""one_slider""",0.65,NA,4,"""prime""","""party""","""english""","""1""","""Female""","""28""","""no""","""not sure""","""Yes""","""yes""","""2""","""Windows""",720,1280,"""Chrome""","""""","""90""",5,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTFLBK0SXF""","""Thu Jun 21 10:58:07 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:06 CDT 2018""","""0.87665""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
5,"""one_slider""",0.81,NA,5,"""prime""","""dealership""","""english""","""1""","""Female""","""28""","""no""","""not sure""","""Yes""","""yes""","""2""","""Windows""",720,1280,"""Chrome""","""""","""90""",5,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTFLBK0SXF""","""Thu Jun 21 10:58:07 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:06 CDT 2018""","""0.87665""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
5,"""one_slider""",0.25,NA,6,"""prime""","""birthday""","""english""","""1""","""Female""","""28""","""no""","""not sure""","""Yes""","""yes""","""2""","""Windows""",720,1280,"""Chrome""","""""","""90""",5,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTFLBK0SXF""","""Thu Jun 21 10:58:07 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:06 CDT 2018""","""0.87665""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
5,"""one_slider""",0.81,NA,7,"""crit""","""inherit""","""english""","""1""","""Female""","""28""","""no""","""not sure""","""Yes""","""yes""","""2""","""Windows""",720,1280,"""Chrome""","""""","""90""",5,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTFLBK0SXF""","""Thu Jun 21 10:58:07 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:06 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:06 CDT 2018""","""0.87665""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
6,"""practice_trial""",0.04,false,1,"""filler""","""low_right""","""English""","""1""","""Male""","""24""","""""","""""","""Yes""","""0.20""","""1""","""Windows""",1080,1920,"""Chrome""","""""","""90""",6,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3TYCR1GOTDI302N7ZD3NFSH1RQQZL5""","""Thu Jun 21 10:57:52 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:08 CDT 2018""","""1.1128666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
6,"""practice_trial""",0.96,false,2,"""filler""","""high_right""","""English""","""1""","""Male""","""24""","""""","""""","""Yes""","""0.20""","""1""","""Windows""",1080,1920,"""Chrome""","""""","""90""",6,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3TYCR1GOTDI302N7ZD3NFSH1RQQZL5""","""Thu Jun 21 10:57:52 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:08 CDT 2018""","""1.1128666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
6,"""one_slider""",0.94,NA,3,"""prime""","""mail""","""English""","""1""","""Male""","""24""","""""","""""","""Yes""","""0.20""","""1""","""Windows""",1080,1920,"""Chrome""","""""","""90""",6,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 03:41:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3TYCR1GOTDI302N7ZD3NFSH1RQQZL5""","""Thu Jun 21 10:57:52 CDT 2018""","""0""","""90""","""Thu Jun 21 11:00:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 03:40:08 CDT 2018""","""1.1128666666666667""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
