workerid,trial_type,target,response,primetype,error,order,type,id,inference_question,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.time_in_minutes,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,Answer.list,reward,hitid
8,"""practice_trial""","""na""",0.41,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""2""","""Male""","""28""","""none""","""not sure""","""No""",""".25""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",8,"""Thu Aug 02 13:07:44 CDT 2018""","""0.5450166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3X73LLYYQ2D7XHQY54DVSDIMACUNH1""","""Thu Aug 02 13:11:10 CDT 2018""","""0""","""0""","""Thu Aug 02 13:12:33 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:52:33 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
8,"""practice_trial""","""na""",0.56,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""2""","""Male""","""28""","""none""","""not sure""","""No""",""".25""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",8,"""Thu Aug 02 13:07:44 CDT 2018""","""0.5450166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3X73LLYYQ2D7XHQY54DVSDIMACUNH1""","""Thu Aug 02 13:11:10 CDT 2018""","""0""","""0""","""Thu Aug 02 13:12:33 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:52:33 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
8,"""one_slider""","""some""",0.63,"""only""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""2""","""Male""","""28""","""none""","""not sure""","""No""",""".25""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",8,"""Thu Aug 02 13:07:44 CDT 2018""","""0.5450166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3X73LLYYQ2D7XHQY54DVSDIMACUNH1""","""Thu Aug 02 13:11:10 CDT 2018""","""0""","""0""","""Thu Aug 02 13:12:33 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:52:33 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list1\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
9,"""practice_trial""","""na""",0.22,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""2""","""Female""","""27""","""""","""""","""Yes""",""".2""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""160""",9,"""Thu Aug 02 13:07:44 CDT 2018""","""1.3031833333333334""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""379J5II41PF5P7WB3QPAUIHKD12LEH""","""Thu Aug 02 13:11:40 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:02 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
9,"""practice_trial""","""na""",0.83,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""2""","""Female""","""27""","""""","""""","""Yes""",""".2""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""160""",9,"""Thu Aug 02 13:07:44 CDT 2018""","""1.3031833333333334""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""379J5II41PF5P7WB3QPAUIHKD12LEH""","""Thu Aug 02 13:11:40 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:02 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
9,"""one_slider""","""some""",0.77,"""notall""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""2""","""Female""","""27""","""""","""""","""Yes""",""".2""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""160""",9,"""Thu Aug 02 13:07:44 CDT 2018""","""1.3031833333333334""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""379J5II41PF5P7WB3QPAUIHKD12LEH""","""Thu Aug 02 13:11:40 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:02 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:02 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
10,"""practice_trial""","""na""",0.2,"""na""",false,1,"""filler""","""low_right""",NA,"""english""","""1""","""Female""","""31""","""no problems""","""peoples understanding of language""","""Yes""",""".30""","""3""","""Windows""",720,1280,"""Chrome""","""""","""160""",10,"""Thu Aug 02 13:07:44 CDT 2018""","""1.2676833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""320DUZ38G8LXEV42603LE6P4MSCJGU""","""Thu Aug 02 13:11:03 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:19 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:19 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
10,"""practice_trial""","""na""",0.97,"""na""",false,2,"""filler""","""high_right""",NA,"""english""","""1""","""Female""","""31""","""no problems""","""peoples understanding of language""","""Yes""",""".30""","""3""","""Windows""",720,1280,"""Chrome""","""""","""160""",10,"""Thu Aug 02 13:07:44 CDT 2018""","""1.2676833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""320DUZ38G8LXEV42603LE6P4MSCJGU""","""Thu Aug 02 13:11:03 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:19 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:19 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
10,"""one_slider""","""some""",0.01,"""none""",NA,3,"""crit""","""girls""","""lowerbounded""","""english""","""1""","""Female""","""31""","""no problems""","""peoples understanding of language""","""Yes""",""".30""","""3""","""Windows""",720,1280,"""Chrome""","""""","""160""",10,"""Thu Aug 02 13:07:44 CDT 2018""","""1.2676833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""320DUZ38G8LXEV42603LE6P4MSCJGU""","""Thu Aug 02 13:11:03 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:19 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:19 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
11,"""practice_trial""","""na""",0,"""na""",true,1,"""filler""","""low_right""",NA,"""English""","""2""","""Male""","""20""","""""","""How a sentence can have many different meanings.""","""Yes""","""0.15""","""1""","""Windows""",720,1280,"""Chrome""","""""","""160""",11,"""Thu Aug 02 13:07:44 CDT 2018""","""2.2262166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IUZPWIU1P6OM10K3Q7F1OB5V52KWT""","""Thu Aug 02 13:11:29 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:49 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:49 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
11,"""practice_trial""","""na""",1,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""2""","""Male""","""20""","""""","""How a sentence can have many different meanings.""","""Yes""","""0.15""","""1""","""Windows""",720,1280,"""Chrome""","""""","""160""",11,"""Thu Aug 02 13:07:44 CDT 2018""","""2.2262166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IUZPWIU1P6OM10K3Q7F1OB5V52KWT""","""Thu Aug 02 13:11:29 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:49 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:49 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
11,"""one_slider""","""some""",0,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""2""","""Male""","""20""","""""","""How a sentence can have many different meanings.""","""Yes""","""0.15""","""1""","""Windows""",720,1280,"""Chrome""","""""","""160""",11,"""Thu Aug 02 13:07:44 CDT 2018""","""2.2262166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3IUZPWIU1P6OM10K3Q7F1OB5V52KWT""","""Thu Aug 02 13:11:29 CDT 2018""","""0""","""0""","""Thu Aug 02 13:13:49 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:53:49 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
12,"""practice_trial""","""na""",0.05,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Female""","""23""","""no""","""Reading comprehension and perceptions""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Firefox""","""""","""160""",12,"""Thu Aug 02 13:07:44 CDT 2018""","""3.547616666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3DL65MZB8EECM325QDWBRZRXJSOCES""","""Thu Aug 02 13:10:21 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:01 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:01 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
12,"""practice_trial""","""na""",0.92,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Female""","""23""","""no""","""Reading comprehension and perceptions""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Firefox""","""""","""160""",12,"""Thu Aug 02 13:07:44 CDT 2018""","""3.547616666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3DL65MZB8EECM325QDWBRZRXJSOCES""","""Thu Aug 02 13:10:21 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:01 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:01 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
12,"""one_slider""","""some""",0.13,"""notall""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""1""","""Female""","""23""","""no""","""Reading comprehension and perceptions""","""Yes""","""0.20""","""2""","""Windows""",768,1366,"""Firefox""","""""","""160""",12,"""Thu Aug 02 13:07:44 CDT 2018""","""3.547616666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3DL65MZB8EECM325QDWBRZRXJSOCES""","""Thu Aug 02 13:10:21 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:01 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:01 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
13,"""practice_trial""","""na""",0.41,"""na""",true,1,"""filler""","""low_right""",NA,"""ENGLISH""","""2""","""Female""","""34""","""NO""","""YES IT DID""","""Yes""","""YES""","""3""","""Windows""",768,1024,"""Chrome""","""""","""160""",13,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4700166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTGML1LXSG""","""Thu Aug 02 13:11:32 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:30 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:30 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
13,"""practice_trial""","""na""",0.51,"""na""",false,2,"""filler""","""high_right""",NA,"""ENGLISH""","""2""","""Female""","""34""","""NO""","""YES IT DID""","""Yes""","""YES""","""3""","""Windows""",768,1024,"""Chrome""","""""","""160""",13,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4700166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTGML1LXSG""","""Thu Aug 02 13:11:32 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:30 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:30 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
13,"""one_slider""","""some""",0.59,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""ENGLISH""","""2""","""Female""","""34""","""NO""","""YES IT DID""","""Yes""","""YES""","""3""","""Windows""",768,1024,"""Chrome""","""""","""160""",13,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4700166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33IZTU6J8201ZKIII4C3UTGML1LXSG""","""Thu Aug 02 13:11:32 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:30 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:30 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
14,"""practice_trial""","""na""",0.04,"""na""",false,1,"""filler""","""low_right""",NA,"""english""","""2""","""Male""","""26""","""nope""","""reading""","""Yes""",""".20""","""1""","""Windows""",768,1366,"""Chrome""","""""","""160""",14,"""Thu Aug 02 13:07:44 CDT 2018""","""2.12455""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMPARPDH2YP""","""Thu Aug 02 13:11:47 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:31 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:31 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
14,"""practice_trial""","""na""",0.98,"""na""",false,2,"""filler""","""high_right""",NA,"""english""","""2""","""Male""","""26""","""nope""","""reading""","""Yes""",""".20""","""1""","""Windows""",768,1366,"""Chrome""","""""","""160""",14,"""Thu Aug 02 13:07:44 CDT 2018""","""2.12455""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""336KAV9KYRRXUQRUTLJZMPARPDH2YP""","""Thu Aug 02 13:11:47 CDT 2018""","""0""","""0""","""Thu Aug 02 13:14:31 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 05:54:31 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list3\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
