"","workerid","trial_type","type","response","id","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.catch_trials","Answer.condition","Answer.time_in_minutes"
"26",3,"""one_slider""","""prime""",0,4,"""English""","""1""","""Male""","""29""","""No""","""Linguistics""","""Yes""",""".20""","""4""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""32UTUBMZ7HVAE9WL73PQGJ80GIUBV1""",3,"""Approved""","""Fri May 18 22:15:35 PDT 2018""","""Fri May 18 05:32:51 PDT 2018""","""Fri May 18 05:35:35 PDT 2018""","""Fri May 18 22:15:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""2.622516666666667"""
"27",3,"""one_slider""","""prime""",0,1,"""English""","""1""","""Male""","""29""","""No""","""Linguistics""","""Yes""",""".20""","""4""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""32UTUBMZ7HVAE9WL73PQGJ80GIUBV1""",3,"""Approved""","""Fri May 18 22:15:35 PDT 2018""","""Fri May 18 05:32:51 PDT 2018""","""Fri May 18 05:35:35 PDT 2018""","""Fri May 18 22:15:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""2.622516666666667"""
"28",3,"""one_slider""","""crit""",1,1,"""English""","""1""","""Male""","""29""","""No""","""Linguistics""","""Yes""",""".20""","""4""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""32UTUBMZ7HVAE9WL73PQGJ80GIUBV1""",3,"""Approved""","""Fri May 18 22:15:35 PDT 2018""","""Fri May 18 05:32:51 PDT 2018""","""Fri May 18 05:35:35 PDT 2018""","""Fri May 18 22:15:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""2.622516666666667"""
"29",4,"""one_slider""","""filler""",0.52,1,"""English""","""2""","""Female""","""29""","""No""","""The data provided""","""No""","""0.3""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3BWI6RSP7H86AM79ZWO0BDYIXX0E7C""",4,"""Approved""","""Fri May 18 22:15:57 PDT 2018""","""Fri May 18 05:32:53 PDT 2018""","""Fri May 18 05:35:57 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.9078"""
"30",4,"""one_slider""","""prime""",0.67,3,"""English""","""2""","""Female""","""29""","""No""","""The data provided""","""No""","""0.3""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3BWI6RSP7H86AM79ZWO0BDYIXX0E7C""",4,"""Approved""","""Fri May 18 22:15:57 PDT 2018""","""Fri May 18 05:32:53 PDT 2018""","""Fri May 18 05:35:57 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.9078"""
"31",4,"""one_slider""","""filler""",0.64,2,"""English""","""2""","""Female""","""29""","""No""","""The data provided""","""No""","""0.3""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3BWI6RSP7H86AM79ZWO0BDYIXX0E7C""",4,"""Approved""","""Fri May 18 22:15:57 PDT 2018""","""Fri May 18 05:32:53 PDT 2018""","""Fri May 18 05:35:57 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.9078"""
"32",4,"""one_slider""","""prime""",0.47,1,"""English""","""2""","""Female""","""29""","""No""","""The data provided""","""No""","""0.3""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3BWI6RSP7H86AM79ZWO0BDYIXX0E7C""",4,"""Approved""","""Fri May 18 22:15:57 PDT 2018""","""Fri May 18 05:32:53 PDT 2018""","""Fri May 18 05:35:57 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.9078"""
"33",4,"""one_slider""","""prime""",0.59,4,"""English""","""2""","""Female""","""29""","""No""","""The data provided""","""No""","""0.3""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3BWI6RSP7H86AM79ZWO0BDYIXX0E7C""",4,"""Approved""","""Fri May 18 22:15:57 PDT 2018""","""Fri May 18 05:32:53 PDT 2018""","""Fri May 18 05:35:57 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.9078"""
"34",4,"""one_slider""","""prime""",0.31,2,"""English""","""2""","""Female""","""29""","""No""","""The data provided""","""No""","""0.3""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3BWI6RSP7H86AM79ZWO0BDYIXX0E7C""",4,"""Approved""","""Fri May 18 22:15:57 PDT 2018""","""Fri May 18 05:32:53 PDT 2018""","""Fri May 18 05:35:57 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.9078"""
"35",4,"""one_slider""","""crit""",0.57,1,"""English""","""2""","""Female""","""29""","""No""","""The data provided""","""No""","""0.3""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3BWI6RSP7H86AM79ZWO0BDYIXX0E7C""",4,"""Approved""","""Fri May 18 22:15:57 PDT 2018""","""Fri May 18 05:32:53 PDT 2018""","""Fri May 18 05:35:57 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.9078"""
"36",5,"""one_slider""","""prime""",0.97,3,"""english""","""1""","""Male""","""54""","""no problem""","""language comprehension""","""No""",""".50""","""3""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""33F859I567C5W8112E8M1IHR83JHBH""",5,"""Approved""","""Fri May 18 22:16:07 PDT 2018""","""Fri May 18 05:33:01 PDT 2018""","""Fri May 18 05:36:07 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""2.4617666666666667"""
"37",5,"""one_slider""","""prime""",0.99,1,"""english""","""1""","""Male""","""54""","""no problem""","""language comprehension""","""No""",""".50""","""3""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""33F859I567C5W8112E8M1IHR83JHBH""",5,"""Approved""","""Fri May 18 22:16:07 PDT 2018""","""Fri May 18 05:33:01 PDT 2018""","""Fri May 18 05:36:07 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""2.4617666666666667"""
"38",5,"""one_slider""","""prime""",0.97,4,"""english""","""1""","""Male""","""54""","""no problem""","""language comprehension""","""No""",""".50""","""3""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""33F859I567C5W8112E8M1IHR83JHBH""",5,"""Approved""","""Fri May 18 22:16:07 PDT 2018""","""Fri May 18 05:33:01 PDT 2018""","""Fri May 18 05:36:07 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""2.4617666666666667"""
"39",5,"""one_slider""","""prime""",0.96,2,"""english""","""1""","""Male""","""54""","""no problem""","""language comprehension""","""No""",""".50""","""3""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""33F859I567C5W8112E8M1IHR83JHBH""",5,"""Approved""","""Fri May 18 22:16:07 PDT 2018""","""Fri May 18 05:33:01 PDT 2018""","""Fri May 18 05:36:07 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""2.4617666666666667"""
"40",5,"""one_slider""","""filler""",0.76,2,"""english""","""1""","""Male""","""54""","""no problem""","""language comprehension""","""No""",""".50""","""3""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""33F859I567C5W8112E8M1IHR83JHBH""",5,"""Approved""","""Fri May 18 22:16:07 PDT 2018""","""Fri May 18 05:33:01 PDT 2018""","""Fri May 18 05:36:07 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""2.4617666666666667"""
"41",5,"""one_slider""","""filler""",0.54,1,"""english""","""1""","""Male""","""54""","""no problem""","""language comprehension""","""No""",""".50""","""3""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""33F859I567C5W8112E8M1IHR83JHBH""",5,"""Approved""","""Fri May 18 22:16:07 PDT 2018""","""Fri May 18 05:33:01 PDT 2018""","""Fri May 18 05:36:07 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""2.4617666666666667"""
"42",5,"""one_slider""","""crit""",0.96,1,"""english""","""1""","""Male""","""54""","""no problem""","""language comprehension""","""No""",""".50""","""3""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""33F859I567C5W8112E8M1IHR83JHBH""",5,"""Approved""","""Fri May 18 22:16:07 PDT 2018""","""Fri May 18 05:33:01 PDT 2018""","""Fri May 18 05:36:07 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_notbothprime\""""","""2.4617666666666667"""
"43",6,"""one_slider""","""prime""",0.03,2,"""English""","""1""","""Female""","""30""","""No""","""Language comprehension skills.""","""Yes""","""0.25""","""3""","""Windows""",1024,1280,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3300DTYQT3GGG4COVVX6B4FD2NSEQA""",6,"""Approved""","""Fri May 18 22:16:19 PDT 2018""","""Fri May 18 05:33:56 PDT 2018""","""Fri May 18 05:36:19 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""2.2265"""
"44",6,"""one_slider""","""filler""",1,2,"""English""","""1""","""Female""","""30""","""No""","""Language comprehension skills.""","""Yes""","""0.25""","""3""","""Windows""",1024,1280,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3300DTYQT3GGG4COVVX6B4FD2NSEQA""",6,"""Approved""","""Fri May 18 22:16:19 PDT 2018""","""Fri May 18 05:33:56 PDT 2018""","""Fri May 18 05:36:19 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""2.2265"""
"45",6,"""one_slider""","""prime""",0.01,1,"""English""","""1""","""Female""","""30""","""No""","""Language comprehension skills.""","""Yes""","""0.25""","""3""","""Windows""",1024,1280,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3300DTYQT3GGG4COVVX6B4FD2NSEQA""",6,"""Approved""","""Fri May 18 22:16:19 PDT 2018""","""Fri May 18 05:33:56 PDT 2018""","""Fri May 18 05:36:19 PDT 2018""","""Fri May 18 22:16:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_andprime\""""","""2.2265"""
